instrument_id,local_symbol,live_symbol
1000799,CML.AX_1000799,CYL.ASX
1000806,SL.AX_1000806,SVR.ASX
1000819,SML.AX_1000819,SVL.ASX
1000825,EOL.AX,EOL.ASX
1000845,AML.AX_1000845,AMI.ASX
1000882,AML.AX_1000882,AZY.ASX
1000890,SEML.AX,SRL.ASX
1000891,CGL.AX_1000891,CEL.ASX
1000894,AL.AX_1000894,ACF.ASX
1000902,GEL.AX,GEM.ASX
1000903,IL.AX_1000903,INR.ASX
1000910,SCE.AX,SXE.ASX
1000933,RHL.AX,RUL.ASX
1000940,ML.AX_1000940,MYS.ASX
1000955,MML.AX_1000955,MMI.ASX
1000960,AL.AX_1000960,AUC.ASX
1000962,ZCL.AX,ZIP.ASX
1000982,CRL.AX,CAY.ASX
1000989,IL.AX_1000989,IFT.ASX
1000992,RL.AX_1000992,SGLLV.ASX
1001000,SGML.AX,SGQ.ASX
1001012,PDL.AX,PDI.ASX
1001018,WGL.AX_1001018,WIA.ASX
1001039,SAPL.AX,SHA.ASX
1001053,IGL.AX_1001053,IPG.ASX
1001055,GESL.AX,GNG.ASX
1001058,ARL.AX_1001058,AIS.ASX
1001080,DRL.AX_1001080,DTR.ASX
1001097,PWA.AX,PWR.ASX
1001098,MGHL.AX,MGH.ASX
1001125,AASL.AX,AQZ.ASX
1001144,USHL.AX,UNI.ASX
1001149,DL.AX_1001149,DUR.ASX
1001158,MPWL.AX,MPW.ASX
1001200,SML.AX_1001200,SMI.ASX
1001210,GYGL.AX,GYG.ASX
1001221,MEL.AX,MEZ.ASX
1001229,EGL.AX_1001229,EBO.ASX
1001233,TPL.AX_1001233,TYR.ASX
1001244,GGL.AX_1001244,GTK.ASX
1001245,OL.AX_1001245,OCC.ASX
1001262,RHL.AX_1001262,REG.ASX
1001272,CSL.AX,CAT.ASX
1001274,OL.AX_1001274,OML.ASX
1001280,FGL.AX,FID.ASX
1001286,FGL.AX_1001286,FPR.ASX
1001291,SL.AX_1001291,SLC.ASX
1001295,AL.AX_1001295,ADH.ASX
1001300,KSL.AX,KSL.ASX
1001313,BBGL.AX,BBN.ASX
1001324,IGL.AX_1001324,IGL.ASX
1001326,EHL.AX_1001326,EQT.ASX
1001333,IL.AX_1001333,IPX.ASX
1001334,USL.AX,USL.ASX
1001344,DL.AX_1001344,DRO
1001346,ROL.AX,RAC.ASX
1001358,QL.AX,QOR.ASX
1001380,AGL.AX_1001380,ASG.ASX
1001381,BSL.AX_1001381,BVS.ASX
1001385,SML.AX_1001385,SM1.ASX
1001405,MFGL.AX_1001405,MAF.ASX
1001414,EL.AX_1001414,ELS.ASX
1001423,TL.AX_1001423,TTT.ASX
1001447,PFPL.AX,PFP.ASX
1001459,WHCL.AX,WGN.ASX
1001463,BCSL.AX,BC8.ASX
1001556,RPL.AX,RPL.ASX
1001563,MGL.AX_1001563,MAD.ASX
1001569,LGHL.AX,LFS.ASX
1001574,AI.AX,3DA.ASX
1001596,TL.AX_1001596,TUA.ASX
1001600,4L.AX,4DX.ASX
1001605,DTL.AX,DUG.ASX
1001610,EL.AX_1001610,ERD.ASX
1001639,NL.AX_1001639,NXL.ASX
1001640,GGL.AX_1001640,GNP.ASX
1001644,MML.AX_1001644,MM8.ASX
1001651,LRL.AX_1001651,LRV.ASX
1001666,CCL.AX,C79.ASX
1001677,PRL.AX,POL.ASX
1001690,ACLL.AX,ACL.ASX
1001695,PML.AX_1001695,PPM.ASX
1001696,AL.AX_1001696,AYA.ASX
1001710,BFGL.AX,BFL.ASX
1001716,2L.AX,29M.ASX
1001717,ML.AX_1001717,MTM.ASX
1001739,CPL.AX_1001739,CU6.ASX
1001753,CEOL.AX,CBO.ASX
1001760,M2L.AX,MI6.ASX
1001761,ASL.AX,ASL.ASX
1001783,VSL.AX,VSL.ASX
1001784,JCHL.AX,JDO.ASX
1001827,QL.AX_1001827,QAL.ASX
1001956,BREL.AX,BRE.ASX
1001967,TL.AX_1001967,TEA.ASX
1001978,CAL.AX,CVL.ASX
1001986,SGL.AX_1001986,SYL.ASX
1001997,GRL.AX,GGP.ASX
1002003,VAHL.AX,VGN.ASX
1012945,PA.ST_1012945,PRICB.ST
1012974,SIE.PA,ARTO.PA
1012983,IA.ST_1012983,INDUC.ST
1012996,DA.ST,DUNI.ST
1013022,BHN,BEVER.NV
1013023,B&BA.ST,BERGB.ST
1013041,EA.ST_1013041,ELUXA.ST
1013043,ADS.PA_1013043,ABLD.PA
1013045,FIPP,FIPP.PA
1013077,KPFN,PORF.NV
1013080,SJGS.PA,SABE.PA
1013093,AAAS.PA,AAA.PA
1013107,HBA.CO_1013107,HVID.CO
1013114,NA.ST_1013114,NCCA.ST
1013116,SEBA.ST,SEBC.ST
1013128,GHA.CO,GABR.CO
1013131,EA.ST_1013131,ELANB.ST
1013136,SHA.ST_1013136,SHBB
1013144,IAO.ST,ORES.ST
1013199,SA.ST_1013199,SSABA.ST
1013218,SCAS.ST_1013218,SCAA.ST
1013279,MSA.ST,MSABB.ST
1013298,GJ.PA,GJAJ.PA
1013305,SA.ST_1013305,SSABB
1013306,XIA.ST,XANOB.ST
1013307,KGA.ST,KABEB.ST
1013309,VGA.ST_1013309,VBGB.ST
1013310,RA.ST_1013310,RROS.ST
1013311,ABA.ST,ACTI.ST
1013312,HSA.ST,HAKIB.ST
1013315,AA.CO_1013315,AGFB.CO
1013316,SIGA.CO,SIG.CO
1013320,CA.ST_1013320,CATA.ST
1013321,CA.ST_1013321,CATB.ST
1013325,RA.ST_1013325,RATOA.ST
1013328,MGA.ST_1013328,SAFETYB.ST
1013329,HSA.ST_1013329,HAKIA.ST
1013330,ISA.ST,IS.ST
1013331,AI.ST,ALIV.ST
1013381,SA.ST_1013381,SVOLA.ST
1013382,SA.ST_1013382,SVOLB.ST
1013412,LHDP.PA,HDP.PA
1013438,FA.ST_1013438,FPARA.ST
1013475,BBS.PA,BUI.PA
1013523,HIN,HYDRA.NV
1013542,CA.ST_1013542,CNCJOB.ST
1013564,HFA.ST,HEBAB.ST
1013591,THO,TRH1V.HE
1013687,AGS,AFAGR.HE
1013697,FVS.PA,SPEL.PA
1013716,FCA.ST,FINGB.ST
1013731,SGA.ST_1013731,SVEDB.ST
1013732,FGA.ST,FAG.ST
1013750,HIA.ST,HAVB.ST
1013775,KA.ST,KINVA.ST
1013802,BKA.CO,KLEEB.CO
1013815,BIFA.CO,BIFB.CO
1013816,CA.CO_1013816,CARLA.CO
1013820,AM-.CO,MAERSKA.CO
1013835,DA.CO_1013835,DANTB.CO
1013849,PSA.CO,PARKSTA.CO
1013855,MA.ST_1013855,MVIR.ST
1013860,PA.ST_1013860,PREVB.ST
1013864,SDS.PA,DPT.PA
1013868,SEO.ST,STER.ST
1013878,SEO.ST_1013878,STEA.ST
1013887,G&J.CO,GJ.CO
1013891,GB.CO,GYLDA.CO
1013926,SA.ST_1013926,SOFB.ST
1013970,NHA.CO_1013970,NTRB.CO
1013985,AGA.ST_1013985,ANOT.ST
1014028,PA.ST_1014028,PROFB.ST
1014035,OKA.CO,OKEAC.CO
1014037,CPGA.ST,COREA.ST
1014039,BA.ST_1014039,BONG.ST
1014043,SA.ST_1014043,SWECA.ST
1014055,RA.CO_1014055,RIASB.CO
1014061,RA.CO_1014061,RBLNB.CO
1014062,MEA.ST,MEABB.ST
1014092,RA.CO_1014092,ROCKA.CO
1014123,CDC.PA,CBDG.PA
1014129,MTG.ST_1014129,MTGA.ST
1014140,PIA.CO,PFINV.CO
1014152,CSA.ST,CTT.ST
1014157,ACP.PA,AUGR.PA
1014245,IS.PA_1014245,ITXT.PA
1014262,CHAUSS,CHSR.PA
1014276,NA.ST_1014276,NILB.ST
1014330,M6.PA,EDI.PA
1014361,SA.ST_1014361,SVEAF.ST
1014374,ECO,EXEL.HE
1014377,EA.ST_1014377,ENEA.ST
1014386,RIO,REKA.HE
1014391,LHN,LVIDE.NV
1014395,RVO,RAP1V.HE
1014468,SA.ST_1014468,SAGAA.ST
1014471,KIA.ST,KNOW.ST
1014489,AP.ST,AZN.ST
1014494,SFA.ST,STWK.ST
1014548,LDGA.ST,LAMMB.ST
1014550,NIA.ST_1014550,NETIB.ST
1014555,MA.ST_1014555,MSONB.ST
1014557,MA.ST_1014557,MSONA.ST
1014564,AL.ST,ABB.ST
1014569,PGA.ST,PIONB.ST
1014576,SA.ST_1014576,SVIK.ST
1014578,NA.ST_1014578,NTEKB.ST
1014581,TELEVE,TVRB.PA
1014584,PIGA.ST,PACT.ST
1014592,DA.ST_1014592,DURCB.ST
1014595,TO.ST,TIETOS.ST
1014987,DGO,DIGIGR.HE
1015029,BS.PA_1015029,BLEE.PA
1015093,SFD.PA,FCMC.PA
1015121,PBA.ST,PREC.ST
1015141,FSDV,FSDV.PA
1015152,BFA.ST,BRINB.ST
1015161,GEA.ST,G5EN.ST
1015177,LFE.PA,FORE.PA
1015205,NFA.ST_1015205,NEOBO.ST
1015252,HA.ST_1015252,HOLMA.ST
1015302,NA.ST_1015302,NYOR.ST
1015304,MA.ST_1015304,MEKO.ST
1015312,NLO,NLG1V.HE
1015320,SGGA.ST,SGG.ST
1015323,CROSSW,CROS.PA
1015351,KGO,KHG.HE
1015356,TA.ST_1015356,TRACB.ST
1015358,MGA.ST_1015358,MOMENT.ST
1015376,EA.ST_1015376,EPEN.ST
1015421,ESGA.CO,ESG.CO
1015474,SA.ST_1015474,STARB.ST
1015616,CA.CO_1015616,CEMAT.CO
1015664,EGA.ST_1015664,ENRO.ST
1015734,QSO,QPR1V.HE
1015887,ACTEOS,EOS.PA
1015888,PS.PA_1015888,PROAC.PA
1015890,GS.PA_1015890,SFPI.PA
1015896,ECN,ERC.NV
1015921,SIA.CO,STRINV.CO
1016012,TA.ST_1016012,TEL2A.ST
1016039,SA.ST_1016039,SINT.ST
1016121,GOA,GLA1V.HE
1016146,CS.PA_1016146,COUR.PA
1016150,TCA,TELIA1.HE
1016255,AS.PA_1016255,AREIT.PA
1016265,MBO,METSA.HE
1016267,BGA.ST,BTSB.ST
1016275,BIA.ST,BINV.ST
1016283,AEA.CO,AGAT.CO
1016401,TLE,ERIBR.HE
1016439,NA.ST_1016439,NOBI.ST
1016455,CA.ST_1016455,CEVI.ST
1016525,BGA.ST_1016525,BALCO.ST
1016540,IA3.CO,3NOV25.CO
1016619,IGA.ST_1016619,ITAB.ST
1016664,RA.ST_1016664,REJLB.ST
1016756,NA.ST_1016756,NOTE.ST
1016863,HA.ST_1016863,HUSQA.ST
1016910,HBA.ST,HNSA.ST
1016968,BBA.ST,BORG.ST
1016979,NA.ST_1016979,NAXS.ST
1016985,LGA.ST_1016985,LASER.ST
1017026,SA.ST_1017026,SEAF.ST
1017142,VA.ST_1017142,VIVE.ST
1017156,WGA.ST,WISE.ST
1017193,SFDC.PA,SFCA.PA
1017298,OA.ST,ORX.ST
1017530,EA.ST_1017530,ELON.ST
1017555,GV.ST,VISC.ST
1017590,APP.CO,ATLA.CO
1017628,BGA.ST_1017628,BEGR.ST
1017692,CA.ST_1017692,CRADB.ST
1017715,RA.CO_1017715,ROV.CO
1017736,SA.ST_1017736,SEZI.ST
1017737,RS.PA_1017737,CBR.PA
1017795,EA.ST_1017795,EOLUB.ST
1017859,NO.ST,NOKIASEK.ST
1017897,NHA.ST,NMAN.ST
1017930,LA.ST_1017930,LOGIA.ST
1018020,OS.PA_1018020,OREGE.PA
1018057,GHSP.CO,GERHSP.CO
1018063,RGA.ST,RAIL.ST
1018069,VCA.ST,VOLCARB.ST
1018180,EA.ST_1018180,EAST.ST
1018264,VA.ST_1018264,VESTUM.ST
1018265,BDA.ST,BOUL.ST
1018331,EGA.ST_1018331,EWRK.ST
1018396,BIA.ST_1018396,BERNERB.ST
1018428,ACHI,AGIL.NV
1018433,VA.ST_1018433,VOLO.ST
1018925,AA.ST_1018925,ARISE.ST
1018970,NGA.ST,NELLY.ST
1018994,BGA.ST_1018994,BMAX.ST
1019015,ABA.ST_1019015,ATORX.ST
1019058,WG.ST,WBGRB.ST
1019073,EMA.ST,EPISB.ST
1019077,MEI.ST,MER.ST
1019122,DA.ST_1019122,DEDI.ST
1019128,MPA.ST,MOB.ST
1019132,SFA.ST_1019132,STEFB.ST
1019153,KA.ST_1019153,KDV.ST
1019173,FMA.ST,FMMB.ST
1019175,APA.ST,ARPL.ST
1019176,DGA.ST_1019176,DUST.ST
1019229,BCGA.ST,B3.ST
1019230,GA.ST_1019230,GARO.ST
1019365,ETA.ST,EGTX.ST
1019422,BA.ST_1019422,BULTEN.ST
1019423,SPA.CO,STRAP.CO
1019433,SSA.ST_1019433,SIVE
1019458,IA.ST_1019458,INISSB.ST
1019461,GLGA.ST,GREEN.ST
1019620,AA.CO_1019620,AQP.CO
1019627,CA.ST_1019627,CREDA.ST
1019676,FA.ST_1019676,FASTAT.ST
1019694,HA.ST_1019694,HANZA.ST
1019700,GS.PA_1019700,GNRO.PA
1019756,MS.PA_1019756,MHM.PA
1019764,MA.ST_1019764,MANG.ST
1019789,VPHA.ST,VICO.ST
1019898,SSO,SIILI.HE
1019953,APS.ST,ARP.ST
1019960,PHA.ST,PRFO.ST
1019964,FAT.ST,TRIANB.ST
1020060,BHA.ST_1020060,BACTIB.ST
1020072,OA.ST_1020072,ONCO.ST
1020113,CA.ST_1020113,CANTA.ST
1020171,OKO,OVARO.HE
1020183,EPA.ST,EQL.ST
1020192,BCA.ST,BETCO.ST
1020196,EIO,ESENSE.HE
1020232,PFHA.ST,PLAZB.ST
1020274,FEDA.CO,FED.CO
1020342,SA.ST_1020342,SANION.ST
1020458,HPO,HRTIS.HE
1020508,XPA.ST_1020508,XSPRAY.ST
1020513,SSA.ST_1020513,SCST.ST
1020518,FOIA.ST,FOIB.ST
1020708,AA.ST_1020708,APOTEA.ST
1020861,HGA.ST_1020861,HUMBLE.ST
1020865,ABA.ST_1020865,AVARDA.ST
1020880,HA.ST_1020880,HUM.ST
1020886,AS.PA_1020886,ARTE.PA
1020925,BAJ.ST,AJAB.ST
1020926,AA.ST_1020926,ACRIA.ST
1020998,LGI.ST_1020998,LUG
1021016,EA.ST_1021016,ELTEL.ST
1021095,SA.ST_1021095,SDIPB.ST
1021108,TA.ST_1021108,TOBII.ST
1021133,TGA.ST_1021133,TRANS.ST
1021235,AA.ST_1021235,ACAST.ST
1021256,SA.ST_1021256,STARA.ST
1021258,CSM.ST,COOR.ST
1021261,AGA.ST_1021261,ALIG.ST
1021340,NA.ST_1021340,NICA.ST
1021345,SFA.ST_1021345,SFAB.ST
1021369,IA.ST_1021369,IMMNOV.ST
1021439,XBA.ST,XBRANE.ST
1021462,BA.ST_1021462,BONAVA.ST
1021463,CMP.ST,CTM.ST
1021480,IBTA.ST,IBTB.ST
1021582,BA.ST_1021582,BONAVB.ST
1021583,SPA.ST,SYNACT.ST
1021599,KCA.ST,KEOC.ST
1021748,EA.ST_1021748,ESSITYA.ST
1021753,SA.ST_1021753,SAGAD.ST
1021790,FA.ST_1021790,FLERIE.ST
1021811,BGA.ST_1021811,BICO.ST
1021865,BGA.ST_1021865,BHG.ST
1021929,ITA.ST,IRLABA.ST
1021977,IMA.ST,ISOFOL.ST
1022007,AGA.ST_1022007,ATIC.ST
1022090,IA.ST_1022090,INSTAL.ST
1022099,BA.ST_1022099,BOOZT.ST
1022106,BS.PA_1022106,BALYO.PA
1022228,AA.ST_1022228,ALLIGOB.ST
1022370,SMA.ST_1022370,SEDANA.ST
1022374,LMC.ST_1022374,LUMI
1022463,QA.ST,QLIRO.ST
1022467,EHA.ST_1022467,ENITY
1022626,FA.ST_1022626,FNM.ST
1022828,EG7A.ST,EG7.ST
1022863,CPGA.ST_1022863,COREB.ST
1025330,QA.ST_1025330,QLINEA.ST
1025552,IA.ST_1025552,INFREA.ST
1025594,EA.ST_1025594,EPIB.ST
1025672,APA.ST_1025672,ACE.ST
1025676,ABH.ST,ARIONSDB.ST
1025968,NBA.CO_1025968,NDA.CO
1025979,VGA.ST_1025979,VPLAYA.ST
1026073,VSO,VIAFIN.HE
1026087,LTA.ST,LIME.ST
1026089,NFA.ST_1026089,NIVIB.ST
1026112,SINA.ST_1026112,SBBD.ST
1026223,VGA.ST_1026223,VPLAYB.ST
1026270,NS.PA_1026270,NR21.PA
1026405,JMFA.ST,JOMA.ST
1026434,KK&.ST,K2AB.ST
1026450,TS.ST,8TRA.ST
1026523,AI.PA,AKOM.PA
1026726,KHA.ST,KFASTB.ST
1026734,FPO,FARON.HE
1026742,FA.ST_1026742,FPARD.ST
1026743,BA.ST_1026743,BESQAB.ST
1026752,TO.ST_1026752,TIETOOO.ST
1026850,CPHA.ST,CINPHA.ST
1026921,NFP,NANOFH.HE
1026987,VGA.ST_1026987,VNV.ST
1026989,GPGA.ST,GPG.ST
1027404,BA.CO_1027404,BOOZT.CO
1027405,FFA.ST,FNOVAB.ST
1027468,SFI.ST,SFAST.ST
1027478,FGA.ST_1027478,FG.ST
1027493,AFA.ST_1027493,ANNEB.ST
1027498,TS.PA_1027498,TRACT.PA
1027791,AA.ST_1027791,ACRIB.ST
1027820,CGA.ST,CINT.ST
1028150,PGA.ST_1028150,PIERCE.ST
1028454,LA.ST_1028454,LINC.ST
1028565,SCA.ST,SLEEP.ST
1028566,KSA.ST,KLARAB.ST
1028575,RHA.ST,RVRC.ST
1028626,WTW.ST,WTWA.ST
1028633,CPGA.ST_1028633,CORED.ST
1029012,VWGA.ST,VIVA.ST
1029018,CA.ST_1029018,CTEK.ST
1029019,MS.PA_1029019,ALMEX.PA
1029038,NBA.ST_1029038,NORBB.ST
1029064,GIGL,CABLE.NV
1029068,NHA.ST_1029068,NETEL.ST
1029086,FEA.ST,EMILB.ST
1029195,LA.ST_1029195,LOGIB.ST
1029289,KGA.ST_1029289,KARNELB.ST
1029401,SHEL.L_1029401,SHELL
1029473,AFS.PA_1029473,AELIS.PA
1029701,YFS,YOUNI.NV
1030020,SO.ST,SAMPOSEK.ST
1030978,PPA.ST,PRISMA.ST
1031123,SO.CO,SAMPO.CO
1031328,CA.ST_1031328,CARA.ST
1031336,IFA.ST,INTEAD.ST
1031892,CGA.ST_1031892,CCC.ST
1047887,AUC,ACU
1047895,AMCI,ARTW
1047906,BFII,BSET
1047910,XBI,XELB
1047916,CR&,CVR
1047917,DIC,DAIO
1047925,EDC,EDUC
1047933,EM&_1047933,ESP
1047934,UGII,GROW
1047936,WBI,WTBA
1047952,CGT,CGTL
1047964,KSC,KEQU
1047966,KTC,KTCC
1047974,JMI,MAYS
1047979,NII,NC
1047980,C&C_1047980,CRD-B
1047984,PDC,PDS
1047991,RFI,REFR
1048005,GTRI,GTIM
1048015,FUBI,FUSB
1048016,USPI,UUU
1048017,BSII,BSIN
1048024,XRC,XOMA
1048299,APTL,APT.US
1048311,RIL,RFIL
1048318,PIHI,PPIH
1048321,ERC,MSN
1048326,SNFC,SNFCA
1048362,NFC,NWFL
1048393,MEC,MXC
1048400,RRGI,RAVE
1048404,C&NC,CZNC
1048407,FFSC,FRAF
1048417,HHL,HIHO
1048422,DRM104,Drm1048422
1048435,FUC,FUNC
1048437,TTE.PA_1048437,EQS
1048445,CPSI,CPSS
1048484,NCEI,GBR
1048503,TLFI,TLF
1048537,YGCL,YHGJ
1048544,KII,KVHI
1048547,KMSI,KRMD
1048550,ANC,ATLO
1048554,BRBI,BRBS
1048555,GWIL,WILC
1048558,LBIK,LARK
1048561,COGI,CODA
1048562,SFBI,SFBC
1048570,QXLI,QXL
1048575,QPL,QNRX
1048598,PNBI,PNBK
1048613,APW,APWC
1048617,3I,SCWO
1048621,F&M,FMAO
1048624,ALSI,ACHV
1048628,JW&_1048628,WLYB
1048631,CASI,CAAS
1048643,JTCL,JCTC
1048655,USBC,UBFO
1048671,FNC,FXNC
1048679,PFHI,PROV
1048689,CMT,CELZ
1048693,DRM104_1048693,Drm1048693
1048708,OSSI,OSS
1048755,C&CI,COHN
1048767,OFSI,ORRF
1048774,GBB,GLBZ
1048806,OMEI,OMEX
1048809,M&CI_1048809,MKC/V.US
1048813,FFGP,HTOO
1048814,FS1L,FORTY
1048816,SSLI,SNDA
1048826,HAP,HCAI
1048842,IMTL,IMTE
1048848,AS&,ASM.US
1048856,FWC,FKWL
1048857,EEL,EPSN
1048878,YDH,YDKG
1048906,OEL,OBE
1048908,ETS,FOCL
1048909,KCI,KINS
1048910,A&N,ANSC
1048926,KTL,KZIA
1048927,ETH,CLWT
1048930,ECL,ELLO
1048962,BBOS,BOSC
1048993,BPC,BNBX
1049027,UGC,USAU
1049054,EBMI,EBMT
1049059,FPHI,FLUX
1049067,MR&_1049067,MTA
1049098,FSII,FSI
1049103,UBIV,UNB
1049127,OESI,OESX
1049131,WNE,WNEB
1049141,AIG,AIRI
1049177,AG&,USAS
1049192,CWB,CWBC
1049202,BGM,BGMS
1049244,ATL,ATHE
1049294,SEHI,STRR.US
1049325,WFSI,WPRT
1049329,WFT,WFG
1049345,PGML,PLG
1049358,CETI,CBAT
1049361,ITH,THM
1049368,XBL,XTLB
1049375,OAL,SEED
1049382,WHGI,WHG
1049384,FFGI,FTFT
1049438,NPMC,NEWP
1049446,BFGI,BWFG
1049461,DXI,SONM
1049467,SSSI,SSKN
1049476,DRM104_1049476,Drm1049476
1049477,FSB,FSBC
1049478,FBF,FBIZ
1049482,FWFI,MYFW
1049500,HFB,HFBL
1049506,ESO,ESOA
1049553,PGHC,PLAG
1049554,ITPI,ITP
1049558,QHMC,QIPT
1049564,ZDA,CNET
1049567,PNI,PMN
1049581,JMBI,JMSB
1049614,SGHL,SUIG
1049628,WC&,WRN
1049635,CCE,CCEC
1049655,ISGI,III
1049709,OPTI,OPTT
1049722,ODC,ODV
1049758,PML,PMAX
1049766,LBHI,LIXT
1049787,MDI,MHH
1049804,AEH,AEHL
1049806,DTGI,DUOT
1049812,ACG,AACG
1049822,CBBI,CBNA
1049825,3HI,KRKR
1049829,DSC,DTST
1049856,FSF,FSFG
1049863,GWRI,GWRS
1049865,SFTL,SGLY
1049870,IFI,IVF
1049871,TESI,TOMZ
1049872,POC,PROP
1049904,RDI,RTB
1049914,RTL,RCON
1049943,CMS,CCM
1049960,XMHI,XTNT
1049962,RAHI,RJET
1049982,VFII,VFF
1049985,SHSI,SRXH
1049993,HHTL,HAO
1050014,EBL,ENTX
1050023,AEHL,AMBO
1050029,ORHL,ORISF
1050046,B-C,LND
1050080,TSHI,TTSH
1050082,S&CI,SWAG
1050083,LL,LVRO
1050144,MCC,MRCC
1050147,FGML,FURY
1050160,PNML,FENG
1050167,SHL,STEC
1050213,VCI,VERO
1050308,DVSC,DVS
1050315,ZL,ZTEK
1050319,ROI,RKTO
1050328,ASHA,AEBI
1050346,1I,DIBS
1050355,SBGI,SBEV
1050369,CBL,CANF
1050398,RBL,RDHL
1050413,JHUI,JRSH
1050420,LHCL,LITB
1050436,GAA,AVAL
1050444,S3C,ANY
1050458,FUI,FCUV
1050462,BLL,BWLP
1050469,GTSI,GWAV
1050471,PAB,PASW
1050478,VAI,VSA
1050480,RGGI.NS,EZRA
1050505,DRM105,Drm1050505
1050529,DTS,DBVT
1050540,EVI,EVTV
1050553,PGNC,PZG
1050556,SIL,SCNI
1050557,CDHI,CD.US
1050561,FNB,FNWB
1050564,GMCI,GP
1050580,PALI,PAL
1050591,IMDI,IMDX
1050599,B&N,BNED
1050605,KLSI,KZR
1050611,GCGL,GDC
1050622,IPS,IPHA
1050625,PBL,PPBT
1050635,YDL,YRD
1050636,FPHL,FPH
1050662,ITP,ITRMF
1050667,QBI,QTTB
1050670,5TO,COE
1050679,YOI,YTRA
1050691,MESI,TUSK
1050693,PTHI,PRTH
1050704,ELSI,NDRA
1050708,MTHL,MATH.US
1050709,FCEL,FMST
1050724,VERSAB,VBNK
1050728,SIII,SSII
1050730,EBMC,ELBM
1050735,NMHI,NCSM
1050739,MIL,MAGH
1050747,BSE,BEDU.Delisted
1050757,SLL,SLI
1050761,ZIG,ZKIN
1050778,ATML,DRTS
1050798,HFGI,HFFG
1050800,RVI,RDVT
1050805,PPTI,SQFT
1050820,FSE,FEDU
1050826,AIF,AIFA
1050840,IRC,ITRG
1050850,DPXI,DGXX
1050858,RVL,RVSN
1050878,STG,STG.US
1050882,GHGL,GHG
1050891,WFE,WAFU
1050894,BENEFI,BENF
1050912,XTI,XRTX
1050915,WIHL,WKEY
1050921,FS&,FLZH
1050930,UL,UXIN
1050937,QBL,QNTM
1050955,JAF,JF
1050971,1I_1050971,YI
1050981,VTCL,VIOT
1050982,XF,XYF
1051036,JGI,JFIN
1051041,XHCL,XTKG
1051043,CTL,CMMB
1051054,GIPI,GIPR
1051069,PETL,PAVS
1051084,6DPI,SXTP
1051113,SPHC,SPRU
1051116,POI,PYXS
1051127,IECL,INDO
1051151,MLHL,YGMZ.Delisted
1051153,DRM105_1051153,Drm1051153
1051156,QQL,QTEX
1051157,FNGL,DUO
1051169,VSC,VZLA
1051177,OCHL,OCG
1051179,AOBI,AOUT
1051203,TRHL,TIRXF
1051223,NCD,NCDL
1051236,SCE,EDTK
1051237,EIHI,EBON
1051238,ACSC,AZ
1051242,ICC,IMCC
1051243,BRBL,BNR
1051246,ASIC,NYC
1051248,DICL,DDI
1051249,QL,QH
1051264,CEGI,CNEY
1051270,VMTI,VMAR
1051271,BMG,BAOS
1051282,VRC,VOXR
1051309,GACL,GFAI
1051311,LEH,LXEH
1051316,MTCL,WNW
1051318,HIG,HUDI
1051335,ZSI,ZSQR
1051346,YHL,YSG
1051354,SHGC,SKYH
1051356,1E&,YQ
1051358,UIL,UK
1051363,MHTI,MRM
1051365,AEHC,AENT
1051367,JGL,JWEL
1051368,FNA,FNUC
1051374,BNLL,BON
1051377,ICL,IFBD
1051382,EEGI,EEIQ
1051383,AOTL,AVX
1051391,GFHI,GBFH
1051397,EGAI,EDBL
1051400,UHGI,UHG
1051401,CET,CDTG
1051404,DRM105_1051404,Drm1051404
1051418,RMHC,RMCO
1051424,KABI,KBDC
1051427,BENI,BNAI
1051430,OAC,OACC
1051432,SFL,STKH
1051447,BPHI,BSLK
1051453,CBHL,CNTB
1051455,PCG,CPOP
1051456,VCFI,VGAS
1051462,GIAC,GPAT
1051468,BMBI,DRUG
1051489,SSGL,EM
1051498,GGHI,GREE
1051523,NPA,NPAC
1051531,CIH,CHSN
1051543,AAHI,AISP
1051563,IGC,IAUX
1051564,MPA,MOLN
1051573,GCH,GROV
1051580,GST,GSUN
1051625,EWP,WAVE
1051632,TVPC,VEEE
1051640,DCL,DDL
1051649,ACTI,ADUR
1051656,CABI,LIEN
1051657,COLS,CDRO
1051659,EHHL,EUDA
1051665,MITI,MITQ
1051676,RTHI,RANI
1051679,JET,JZ
1051726,AMHI,AMOD
1051739,TLSL,TLSA
1051742,TLCL,TKLF
1051743,BEGI,BRLT
1051747,MNS,MNDR
1051757,EDI,EMPD
1051763,ASGI,ASTL
1051771,ZEC,ZEO
1051776,FTG,FTRK
1051783,MAHI,MSAI
1051789,QCN,QUCY
1051790,LFL,LVLU
1051795,LPC,LASE
1051799,PGL,PRE
1051803,NTL,NRSN
1051807,TBHI,TVGN
1051825,M-TL,MTEK
1051854,5AMI,FEAM
1051882,FSAC,FSHP
1051891,ZGCL,ZTG
1051892,GHXI,GTEN
1051899,AEP,ADSE
1051904,UFHI,USCB
1051939,EPS,RAYA
1051945,DRM105_1051945,Drm1051945
1051951,UTL,UBXG
1051994,OPL,OKYO
1051999,S2L,SVRE
1052004,JCHL,JCSE
1052009,PIIL,YIBO
1052013,VBGL,VRAX
1052028,PHL,PMEC
1052052,LIL,LICN
1052076,SPHI,SHPH
1052079,CGN,CNCK
1052106,AIT,AZI
1052113,NGCI,NWTG
1052121,IBGL,IBG
1052136,SMG,SBC
1052139,AIGL,ARBB
1052141,SQI,SKYQ
